Loc,ItemNumber,ReqMonth,StatQty,.model,ModelDate,AdjQty,ITEMDESC,ItmClsCd,RptClass,Brand,Channel
Warranty Replacements,900196,2021-09-01,0.9999992216215264,rw,2021-03-01,0.9999992216215264,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2021-10-01,0.9999991729728719,rw,2021-03-01,0.9999991729728719,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2021-11-01,0.9999991243242173,rw,2021-03-01,0.9999991243242173,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2021-12-01,0.9999990756755627,rw,2021-03-01,0.9999990756755627,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2022-01-01,0.9999990270269081,rw,2021-03-01,0.9999990270269081,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2022-02-01,0.9999989783782535,rw,2021-03-01,0.9999989783782535,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2022-03-01,0.9999989297295989,rw,2021-03-01,0.9999989297295989,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2022-04-01,0.9999988810809444,rw,2021-03-01,0.9999988810809444,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2022-05-01,0.9999988324322897,rw,2021-03-01,0.9999988324322897,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2022-06-01,0.9999987837836352,rw,2021-03-01,0.9999987837836352,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Warranty Replacements,900196,2022-07-01,0.9999987351349805,rw,2021-03-01,0.9999987351349805,Countertop Water Dispenser - White,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601087-C,2021-03-01,16.071310671361452,arima,2021-03-01,16.071310671361452,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-04-01,16.29717593374385,arima,2021-03-01,16.29717593374385,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-05-01,16.407774974015517,arima,2021-03-01,16.407774974015517,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-06-01,16.462325869575373,arima,2021-03-01,16.462325869575373,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-07-01,16.48933569869171,arima,2021-03-01,16.48933569869171,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-08-01,16.50273550269884,arima,2021-03-01,16.50273550269884,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-09-01,16.509389883393126,arima,2021-03-01,16.509389883393126,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-10-01,16.512696117539658,arima,2021-03-01,16.512696117539658,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-11-01,16.51433923145534,arima,2021-03-01,16.51433923145534,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2021-12-01,16.515155918427183,arima,2021-03-01,16.515155918427183,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-01-01,16.51556186638052,arima,2021-03-01,16.51556186638052,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-02-01,16.515763655741864,arima,2021-03-01,16.515763655741864,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-03-01,16.5158639631947,arima,2021-03-01,16.5158639631947,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-04-01,16.515913825423688,arima,2021-03-01,16.515913825423688,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-05-01,16.515938611680113,arima,2021-03-01,16.515938611680113,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-06-01,16.515950932853258,arima,2021-03-01,16.515950932853258,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-07-01,16.515957057708462,arima,2021-03-01,16.515957057708462,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-08-01,16.515960102246105,arima,2021-03-01,16.515960102246105,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-09-01,16.51596161570496,arima,2021-03-01,16.51596161570496,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-10-01,16.5159623681288,arima,2021-03-01,16.5159623681288,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-11-01,16.515962742140527,arima,2021-03-01,16.515962742140527,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2022-12-01,16.51596292797868,arima,2021-03-01,16.51596292797868,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601087-C,2023-01-01,16.51596302035875,arima,2021-03-01,16.51596302035875,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601088-C,2021-03-01,58.95696600784579,arima_theta_tslm,2021-03-01,58.95696600784579,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-04-01,77.28944518901248,arima_theta_tslm,2021-03-01,77.28944518901248,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-05-01,84.45616050070001,arima_theta_tslm,2021-03-01,84.45616050070001,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-06-01,99.39138822195085,arima_theta_tslm,2021-03-01,99.39138822195085,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-07-01,112.6867271274652,arima_theta_tslm,2021-03-01,112.6867271274652,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-08-01,118.63430903244911,arima_theta_tslm,2021-03-01,118.63430903244911,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-09-01,142.10760862811944,arima_theta_tslm,2021-03-01,142.10760862811944,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-10-01,133.7049183248336,arima_theta_tslm,2021-03-01,133.7049183248336,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-11-01,118.2362887007427,arima_theta_tslm,2021-03-01,118.2362887007427,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2021-12-01,124.34002417362865,arima_theta_tslm,2021-03-01,124.34002417362865,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-01-01,129.3750629035722,arima_theta_tslm,2021-03-01,129.3750629035722,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-02-01,139.92598548887702,arima_theta_tslm,2021-03-01,139.92598548887702,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-03-01,148.00950306045215,arima_theta_tslm,2021-03-01,148.00950306045215,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-04-01,187.17489833512423,arima_theta_tslm,2021-03-01,187.17489833512423,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-05-01,203.0155763198062,arima_theta_tslm,2021-03-01,203.0155763198062,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-06-01,234.63869699721658,arima_theta_tslm,2021-03-01,234.63869699721658,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-07-01,262.6844512519517,arima_theta_tslm,2021-03-01,262.6844512519517,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-08-01,275.41296662607215,arima_theta_tslm,2021-03-01,275.41296662607215,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-09-01,324.1446361133402,arima_theta_tslm,2021-03-01,324.1446361133402,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-10-01,307.01091741851656,arima_theta_tslm,2021-03-01,307.01091741851656,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-11-01,275.7264061134675,arima_theta_tslm,2021-03-01,275.7264061134675,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601088-C,2022-12-01,288.24799981157776,arima_theta_tslm,2021-03-01,288.24799981157776,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-03-01,52.33519128753062,tslm,2021-03-01,52.33519128753062,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-04-01,124.71866517695466,tslm,2021-03-01,124.71866517695466,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-05-01,84.08232895864938,tslm,2021-03-01,84.08232895864938,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-06-01,29.91751272542625,tslm,2021-03-01,29.91751272542625,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-07-01,39.78993043455052,tslm,2021-03-01,39.78993043455052,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-08-01,25.485879678693614,tslm,2021-03-01,25.485879678693614,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-09-01,30.35081230891403,tslm,2021-03-01,30.35081230891403,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-10-01,24.2185829669681,tslm,2021-03-01,24.2185829669681,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-11-01,17.796821937003294,tslm,2021-03-01,17.796821937003294,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2021-12-01,21.733690444924836,tslm,2021-03-01,21.733690444924836,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-01-01,31.30577063210059,tslm,2021-03-01,31.30577063210059,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-02-01,30.10926060895173,tslm,2021-03-01,30.10926060895173,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-03-01,49.253420983334046,tslm,2021-03-01,49.253420983334046,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-04-01,117.45449231812199,tslm,2021-03-01,117.45449231812199,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-05-01,79.16617156896876,tslm,2021-03-01,79.16617156896876,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-06-01,29.483812751294973,tslm,2021-03-01,29.483812751294973,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-07-01,39.21774366335535,tslm,2021-03-01,39.21774366335535,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-08-01,25.114345091303395,tslm,2021-03-01,25.114345091303395,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-09-01,29.91103416067381,tslm,2021-03-01,29.91103416067381,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-10-01,23.864825571473094,tslm,2021-03-01,23.864825571473094,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-11-01,17.53314674210047,tslm,2021-03-01,17.53314674210047,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2022-12-01,21.68536061069188,tslm,2021-03-01,21.68536061069188,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090-C,2023-01-01,31.237091394441755,tslm,2021-03-01,31.237091394441755,BL HRC D1 B/SS,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-03-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-04-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-05-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-06-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-07-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-08-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-09-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-10-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-11-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2021-12-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-01-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-02-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-03-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-04-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-05-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-06-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-07-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-08-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-09-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-10-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-11-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2022-12-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2023-01-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2023-02-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601090 SO-C,2023-03-01,18.928571428571427,mean_missing,2021-03-01,18.928571428571427,BL HRC D1 B/SS AE O3,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601132-C,2021-03-01,11.999978776422061,rw,2021-03-01,11.999978776422061,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-04-01,11.999973470527577,rw,2021-03-01,11.999973470527577,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-05-01,11.999968164633092,rw,2021-03-01,11.999968164633092,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-06-01,11.999962858738607,rw,2021-03-01,11.999962858738607,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-07-01,11.999957552844123,rw,2021-03-01,11.999957552844123,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-08-01,11.999952246949638,rw,2021-03-01,11.999952246949638,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-09-01,11.999946941055153,rw,2021-03-01,11.999946941055153,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-10-01,11.999941635160669,rw,2021-03-01,11.999941635160669,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-11-01,11.999936329266184,rw,2021-03-01,11.999936329266184,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2021-12-01,11.9999310233717,rw,2021-03-01,11.9999310233717,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-01-01,11.999925717477215,rw,2021-03-01,11.999925717477215,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-02-01,11.99992041158273,rw,2021-03-01,11.99992041158273,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-03-01,11.999915105688245,rw,2021-03-01,11.999915105688245,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-04-01,11.99990979979376,rw,2021-03-01,11.99990979979376,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-05-01,11.999904493899276,rw,2021-03-01,11.999904493899276,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-06-01,11.999899188004791,rw,2021-03-01,11.999899188004791,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-07-01,11.999893882110307,rw,2021-03-01,11.999893882110307,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-08-01,11.999888576215824,rw,2021-03-01,11.999888576215824,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-09-01,11.99988327032134,rw,2021-03-01,11.99988327032134,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-10-01,11.999877964426855,rw,2021-03-01,11.999877964426855,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-11-01,11.99987265853237,rw,2021-03-01,11.99987265853237,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2022-12-01,11.999867352637885,rw,2021-03-01,11.999867352637885,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601132-C,2023-01-01,11.9998620467434,rw,2021-03-01,11.9998620467434,Hot & Cold Top Loading Water Dispenser - White,DISPEN-TL,DISPEN-TL,Primo,Domestic
Wayfair Llc,601148,2021-03-01,1.551029228566943,tslm,2021-03-01,1.551029228566943,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-04-01,1.7480129325224962,tslm,2021-03-01,1.7480129325224962,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-05-01,3.3255397555177924,tslm,2021-03-01,3.3255397555177924,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-06-01,1.3177638719021625,tslm,2021-03-01,1.3177638719021625,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-07-01,2.2140954238119397,tslm,2021-03-01,2.2140954238119397,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-08-01,2.4611835178445043,tslm,2021-03-01,2.4611835178445043,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-09-01,2.8381695142626935,tslm,2021-03-01,2.8381695142626935,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-10-01,1.3248056206936327,tslm,2021-03-01,1.3248056206936327,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-11-01,1.4704746152773558,tslm,2021-03-01,1.4704746152773558,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2021-12-01,0.7129314252860549,tslm,2021-03-01,0.7129314252860549,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-01-01,1.0642042129516396,tslm,2021-03-01,1.0642042129516396,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-02-01,1.470474614537979,tslm,2021-03-01,1.470474614537979,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-03-01,1.1581583622223324,tslm,2021-03-01,1.1581583622223324,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-04-01,1.3248056207806178,tslm,2021-03-01,1.3248056207806178,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-05-01,2.6593856666575775,tslm,2021-03-01,2.6593856666575775,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-06-01,0.9608170000076669,tslm,2021-03-01,0.9608170000076669,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-07-01,1.719109148761806,tslm,2021-03-01,1.719109148761806,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-08-01,1.97447686110281,tslm,2021-03-01,1.97447686110281,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601148,2022-09-01,2.2984516277174496,tslm,2021-03-01,2.2984516277174496,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Wayfair Llc,601205-C,2021-03-01,86.63276655004697,tslm,2021-03-01,86.63276655004697,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-04-01,98.47503230020891,tslm,2021-03-01,98.47503230020891,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
Wayfair Llc,601205-C,2021-05-01,103.21193860001041,tslm,2021-03-01,103.21193860001041,Bottom load Black stainless steel,DISPEN-BL,DISPEN-BL,Primo,Domestic
